id,ra,dec,p,p_er,evpa,evpa_er,q,q_er,u,u_er,dist,dist_low,dist_up,Rmag1,date_obs
1618-0137841,295.37764,71.84215,0.01841,0.00375,-29.0,6.0,0.00975,0.00421,-0.01561,0.00355,1175.0,1151.0,1200.0,14.48,2016
IT_1620-0140571,294.31021,72.00401,0.01404,0.00193,-24.62462,3.91854,0.00916,0.00188,-0.01063,0.00197,830.064751652571,817.473718570568,843.042459199979,14.49,2019
IT_1624-0141442,294.55502,72.45222,0.01959,0.00298,-28.30029,4.27418,0.01078,0.00288,-0.01635,0.00302,1123.83610338851,1098.59513475844,1150.24147331808,14.49,2019
IT_1629-0138399,294.02225,72.95312,0.00676,0.00168,-13.52083,7.29516,0.00602,0.00167,-0.00307,0.00174,1819.1863037491,1748.81306052594,1895.32460576335,14.5,2019
1620-0141070,295.2754,72.04967,0.02154,0.00383,-24.100000381469727,5.199999809265137,0.01434,0.00417,-0.01607,0.00354,551.0,547.0,555.0,14.5,2016
IT_1623-0142368,295.74222,72.33768,0.02994,0.00223,-29.86203,2.11962,0.01509,0.00221,-0.02585,0.00223,1487.65222609408,1452.57400868589,1524.43258538752,14.53,2019
IT_1622-0144737,293.10083,72.24124,0.01515,0.00182,-24.41476,3.42762,0.00997,0.00178,-0.0114,0.00186,942.733649229083,927.375631421518,958.599321107788,14.53,2019
IT_1623-0140991,292.92514,72.30486,0.01202,0.00295,-32.30102,6.94008,0.00515,0.0029,-0.01085,0.00296,1547.15419407893,1510.95800246961,1585.09224735378,14.53,2019
IT_1626-0143819,295.25024,72.6129,0.00847,0.00456,78.48159,14.39557,-0.0078,0.00462,0.00332,0.00419,62.5368538194016,62.4186182150204,62.655530224687,14.53,2019
IT_1622-0145297,294.35239,72.28836,0.01834,0.00292,-29.6107,4.52257,0.00938,0.00288,-0.01575,0.00293,1350.32215952425,1312.67910135867,1390.14342503406,14.53,2019
IT_1630-0130091,293.47314,73.00743,0.00898,0.00192,-22.34438,6.13399,0.00638,0.00189,-0.00631,0.00195,859.150278061187,842.536130298055,876.420334722386,14.54,2019
1624-0141545,294.7892,72.41516,0.01749,0.00832,-6.699999809265137,16.0,0.01701,0.00826,-0.00405,0.00939,542.0,536.0,548.0,14.54,2016
IT_1623-0141932,294.83932,72.36567,0.01809,0.00225,-26.30829,3.54463,0.01098,0.00223,-0.01437,0.00226,1027.60995900481,1007.49376377903,1048.53039573982,14.55,2019
IT_1627-0144989,294.64169,72.77231,0.00976,0.00221,-25.45478,6.44567,0.00615,0.00217,-0.00757,0.00224,5031.32538190003,4650.29699138549,5475.33110790404,14.55,2019
IT_1622-0144665,292.94748,72.26004,0.01278,0.00203,-23.96064,4.54161,0.00856,0.00199,-0.00948,0.00207,4111.01326879808,3127.90698659183,5449.42083877558,14.55,2019
IT_1622-0144665,292.94748,72.26004,0.01278,0.00203,-23.96064,4.54161,0.00856,0.00199,-0.00948,0.00207,2272.75704573591,1989.96449370006,2640.6388681897,14.55,2019
IT_1628-0143281,294.50012,72.84067,0.00791,0.0021,-7.75181,7.79449,0.00762,0.0021,-0.00211,0.00216,1101.42661589389,1080.08898017409,1123.60808973501,14.55,2019
IT_1626-0143823,295.2547,72.64578,0.00888,0.00326,-37.37896,11.21964,0.00233,0.00349,-0.00856,0.00324,1348.49033313683,1312.10416801469,1386.91084502251,14.55,2019
IT_1620-0140072,293.34671,72.04478,0.00893,0.00198,-36.2223,6.12155,0.00269,0.0019,-0.00851,0.00198,2305.73671719587,2208.82707487358,2411.31357665759,14.55,2019
1619-0139566,295.66319,71.99172,0.02673,0.00536,-22.700000762939453,5.900000095367432,0.01876,0.00515,-0.01904,0.00556,617.0,612.0,623.0,14.55,2016
1621-0144180,295.28012,72.11599,0.01635,0.00472,-30.399999618530273,8.800000190734863,0.00799,0.00475,-0.01427,0.00471,1416.0,884.0,2443.0,14.55,2016
IT_1627-0144919,294.52356,72.73645,0.01451,0.00186,-24.80691,3.64551,0.0094,0.00181,-0.01105,0.0019,635.282284299937,628.393203853704,642.321317348101,14.6,2019
IT_1623-0142375,295.76071,72.39739,0.01493,0.0015,-19.52436,2.92137,0.01159,0.00146,-0.0094,0.00156,1231.11080352849,1207.30882301619,1255.85205032044,14.63,2019
IT_1625-0143402,295.76819,72.57349,0.01309,0.00161,-32.05742,3.39231,0.00571,0.00153,-0.01177,0.00162,5614.12165567899,5054.79374693985,6294.5093765092,14.65,2019
1619-0139442,295.37643,71.95307,0.02797,0.00626,-20.799999237060547,6.599999904632568,0.02092,0.00538,-0.01856,0.00723,1269.0,1238.0,1302.0,14.65,2016
1619-0139610,295.75906,71.97386,0.02532,0.0032,-27.100000381469727,3.700000047683716,0.01481,0.0035,-0.02054,0.00304,1482.0,1448.0,1518.0,14.65,2016
IT_1623-0142369,295.7471,72.35871,0.02844,0.002,-15.67584,2.00357,0.02428,0.002,-0.01479,0.00198,563.204687912441,557.22599062373,569.310721872792,14.68,2019
1621-0144194,295.32322,72.1299,0.02211,0.00409,-24.700000762939453,5.400000095367432,0.01437,0.00441,-0.0168,0.00384,10806.0,9536.0,12338.0,14.69,2016
1621-0143696,294.21466,72.18965,0.01629,0.00242,-23.799999237060547,4.300000190734863,0.011,0.00258,-0.01202,0.00229,1009.0,988.0,1030.0,14.69,2016
1621-0143848,294.52364,72.13011,0.01625,0.00418,-23.799999237060547,7.699999809265137,0.01094,0.00502,-0.01201,0.00332,2575.0,2458.0,2703.0,14.71,2016
1619-0139517,295.5444,71.9487,0.02304,0.00273,-29.0,3.4000000953674316,0.01222,0.00286,-0.01953,0.00268,1577.0,1517.0,1643.0,14.72,2016
1619-0139510,295.53733,71.98611,0.00209,0.00261,14.600000381469727,43.900001525878906,0.00182,0.00266,0.00102,0.00242,241.0,240.0,242.0,14.75,2016
1623-0141837,294.67707,72.37493,0.02551,0.00603,-45.400001525878906,7.0,-3.4E-4,0.0061,-0.02551,0.00603,670.0,658.0,682.0,14.75,2016
IT_1624-0142096,295.7757,72.47914,0.01738,0.0015,-29.99732,2.45752,0.00869,0.00149,-0.01505,0.0015,785.154726421781,775.217600700292,795.345204117727,14.76,2019
IT_1626-0143786,295.1795,72.63635,0.01345,0.00244,-11.91593,5.12317,0.0123,0.00245,-0.00543,0.0024,1007.47392840572,984.771925591857,1031.22691944487,14.77,2019
1620-0141140,295.45206,72.09171,0.01737,0.00357,-44.400001525878906,6.099999904632568,3.6E-4,0.00422,-0.01736,0.00357,648.0,641.0,656.0,14.77,2016
1620-0140973,295.08608,72.02169,0.02141,0.00505,-43.29999923706055,7.0,0.00125,0.00516,-0.02138,0.00505,1619.0,1570.0,1670.0,14.77,2016
IT_1623-0142356,295.70068,72.3364,0.01605,0.00244,-28.02541,4.43734,0.00896,0.00252,-0.01331,0.00241,937.134402512775,920.684925279033,954.171222978082,14.79,2019
IT_1624-0142146,295.91922,72.4315,0.01856,0.00199,-27.74752,3.05805,0.01051,0.00198,-0.01529,0.00199,1324.02619344992,1293.39378090676,1356.11598715664,14.8,2019
1621-0143661,294.15545,72.14292,0.01873,0.00226,-26.899999618530273,3.5,0.01106,0.00232,-0.01511,0.00222,1644.0,1592.0,1700.0,14.81,2016
1623-0141559,294.12725,72.38149,0.01525,0.0037,-40.70000076293945,7.199999809265137,0.00229,0.00438,-0.01508,0.00368,471.0,465.0,478.0,14.81,2016
1618-0137851,295.39514,71.82824,0.02085,0.00224,-25.0,3.0999999046325684,0.01342,0.00227,-0.01596,0.00221,466.0,462.0,471.0,14.82,2016
IT_1624-0142043,295.67673,72.40413,0.01968,0.00195,-25.20184,2.84029,0.01254,0.00195,-0.01516,0.00195,1756.12636461806,1702.70998781027,1812.93016438712,14.83,2019
IT_1626-0143835,295.26736,72.68527,0.01055,0.00243,-26.5864,6.49819,0.00632,0.00235,-0.00844,0.00247,800.316220326148,782.321475300872,819.142287114715,14.85,2019
IT_1623-0142538,295.93835,72.32727,0.01521,0.00435,-21.79525,8.18184,0.01101,0.00443,-0.01048,0.00426,1071.69656052481,1047.38173102959,1097.14506814834,14.86,2019
IT_1625-0143660,296.28616,72.50977,0.02203,0.0024,-31.26224,3.11551,0.01016,0.0024,-0.01954,0.0024,1281.79281458732,1243.89695542742,1322.02236739103,14.87,2019
1618-0137824,295.33312,71.81023,0.01478,0.00312,-28.5,6.199999809265137,0.00805,0.0033,-0.0124,0.00304,1049.0,1027.0,1073.0,14.87,2016
1619-0139570,295.67127,71.97713,0.02353,0.00578,-25.200000762939453,7.300000190734863,0.015,0.00597,-0.01813,0.00565,477.0,473.0,482.0,14.89,2016
IT_1626-0144150,295.71054,72.60731,0.01356,0.00197,-21.7843,4.17619,0.00982,0.00196,-0.00934,0.00199,872.285557479157,856.871329294464,888.254016836641,14.91,2019
IT_1625-0143172,295.47443,72.51399,0.01429,0.00195,-20.60087,3.91704,0.01075,0.00193,-0.00941,0.00198,1270.90951216766,1243.04948346362,1300.02246860241,14.91,2019
1623-0141551,294.11487,72.38561,0.00926,0.00778,-43.79999923706055,32.20000076293945,3.9E-4,0.00641,-0.00925,0.00778,1343.0,1287.0,1404.0,14.91,2016
1619-0139403,295.26452,71.99529,0.02424,0.00292,-26.200000762939453,3.5,0.01477,0.00249,-0.01922,0.00315,1578.0,1531.0,1627.0,14.91,2016
IT_1627-0145204,295.06787,72.70578,0.00586,0.00254,-38.32527,12.28656,0.00135,0.00251,-0.0057,0.00255,1423.4283977928,1374.09675901806,1476.35624369298,14.92,2019
1623-0141963,294.88982,72.31237,0.02173,0.00643,-23.600000381469727,9.0,0.01475,0.00629,-0.01595,0.00654,1227.0,1195.0,1261.0,14.92,2016
1620-0141187,295.57658,72.07157,0.02219,0.00534,-33.0,7.199999809265137,0.00901,0.00544,-0.02028,0.00532,1934.0,1863.0,2010.0,14.96,2016
IT_1623-0142728,296.29501,72.3979,0.01964,0.00204,-29.16179,2.95651,0.01031,0.00202,-0.01671,0.00205,1147.64536899242,1120.41687064192,1176.20411042678,14.97,2019
1620-0140719,294.5827,72.05925,0.01595,0.00484,-22.100000381469727,9.300000190734863,0.01145,0.00504,-0.0111,0.00461,1323.0,1282.0,1366.0,14.97,2016
1620-0141154,295.47958,72.02887,0.02195,0.00499,-27.700000762939453,6.699999809265137,0.01246,0.00542,-0.01807,0.00477,1002.0,983.0,1021.0,14.98,2016
1620-0141001,295.13974,72.08474,0.02184,0.00491,-28.899999618530273,6.699999809265137,0.0116,0.00557,-0.0185,0.00462,1290.0,1254.0,1327.0,14.99,2016
1623-0141822,294.64462,72.39116,0.01973,0.00534,-26.899999618530273,8.199999809265137,0.01165,0.00615,-0.01592,0.00485,1849.0,1764.0,1942.0,14.99,2016
1619-0139478,295.47495,71.97368,0.02828,0.00464,-51.70000076293945,4.800000190734863,-0.00658,0.00509,-0.02751,0.00461,1482.0,1437.0,1529.0,14.99,2016
1622-0145260,294.27717,72.23954,0.01529,0.00417,-39.5,8.199999809265137,0.00293,0.00472,-0.01501,0.00415,1630.0,1569.0,1696.0,15.0,2016
1618-0137661,294.99168,71.87534,0.02907,0.00458,-20.399999618530273,4.599999904632568,0.02198,0.00481,-0.01902,0.00426,1116.0,1087.0,1147.0,15.02,2016
1623-0141674,294.3526,72.33094,0.0185,0.00493,-47.0,8.0,-0.00128,0.00507,-0.01846,0.00493,1398.0,1348.0,1451.0,15.03,2016
1619-0139271,295.01585,71.94256,0.02442,0.00398,-25.600000381469727,4.800000190734863,0.01533,0.00412,-0.01901,0.00389,389.0,366.0,415.0,15.03,2016
1621-0143884,294.61981,72.16131,0.02191,0.00643,-12.199999809265137,8.899999618530273,0.01994,0.00665,-0.00906,0.0052,997.0,977.0,1018.0,15.04,2016
1622-0145347,294.45008,72.25389,0.01669,0.00249,-34.79999923706055,4.300000190734863,0.00583,0.00274,-0.01564,0.00246,1276.0,1239.0,1316.0,15.05,2016
1622-0145194,294.1223,72.21721,0.01348,0.00245,-26.5,5.300000190734863,0.00812,0.00263,-0.01076,0.00233,3434.0,3061.0,3899.0,15.05,2016
1619-0139631,295.80331,71.93517,0.03088,0.00556,-23.399999618530273,5.300000190734863,0.02111,0.00568,-0.02253,0.00545,,,,15.08,2016
1621-0143925,294.71724,72.19759,0.01945,0.00278,-28.299999237060547,4.199999809265137,0.01069,0.00292,-0.01625,0.00271,2208.0,2103.0,2323.0,15.08,2016
1623-0141562,294.13846,72.32146,0.01437,0.00429,-38.5,9.100000381469727,0.00321,0.00495,-0.01401,0.00425,1950.0,1839.0,2075.0,15.08,2016
1622-0145149,294.01688,72.24977,0.01835,0.00221,-21.600000381469727,3.5,0.01339,0.00241,-0.01254,0.00196,,,,15.09,2016
1623-0141973,294.90114,72.3116,0.02023,0.00446,-25.700000762939453,6.5,0.01264,0.00501,-0.01579,0.00407,1370.0,1329.0,1413.0,15.14,2016
1622-0145307,294.37914,72.20786,0.01666,0.00271,-38.400001525878906,4.699999809265137,0.00381,0.00294,-0.01622,0.00269,812.0,793.0,832.0,15.2,2016
1620-0140851,294.84088,72.05042,0.01949,0.00438,-21.100000381469727,6.699999809265137,0.01443,0.00446,-0.0131,0.00429,1507.0,1453.0,1565.0,15.2,2016
1623-0142058,295.04802,72.30407,0.02376,0.00481,-14.199999809265137,6.0,0.02089,0.00501,-0.01132,0.00404,1657.0,1599.0,1719.0,15.21,2016
1622-0145371,294.48382,72.26113,0.01878,0.0026,-27.100000381469727,4.0,0.01097,0.00281,-0.01524,0.00249,1695.0,1629.0,1766.0,15.23,2016
1621-0143617,294.07125,72.11946,0.01875,0.00284,-26.299999237060547,4.400000095367432,0.01141,0.0029,-0.01488,0.00281,1463.0,1409.0,1522.0,15.23,2016
1621-0143879,294.60949,72.17763,0.01977,0.00292,-29.200000762939453,4.300000190734863,0.01038,0.00309,-0.01682,0.00285,601.0,592.0,610.0,15.28,2016
1620-0141263,295.72869,72.01877,0.02092,0.00557,-23.600000381469727,8.0,0.01419,0.0056,-0.01537,0.00554,2212.0,2106.0,2330.0,15.28,2016
1620-0140807,294.74206,72.04378,0.02018,0.00525,-19.100000381469727,7.800000190734863,0.01584,0.00556,-0.0125,0.00472,1128.0,1096.0,1163.0,15.33,2016
1622-0145252,294.26366,72.20995,0.02748,0.00502,-17.700000762939453,5.400000095367432,0.02239,0.0046,-0.01593,0.00576,1268.0,1208.0,1335.0,15.34,2016
1623-0141761,294.55052,72.37743,0.02399,0.00432,-19.200000762939453,5.300000190734863,0.01879,0.00441,-0.01491,0.00419,2212.0,2078.0,2364.0,15.35,2016
1618-0137926,295.62128,71.88802,0.02666,0.00328,-31.5,3.5999999046325684,0.0121,0.00339,-0.02375,0.00326,747.0,733.0,762.0,15.36,2016
1618-0137739,295.15416,71.81895,0.01286,0.00427,-30.299999237060547,10.300000190734863,0.00632,0.0044,-0.0112,0.00423,4849.0,4216.0,5663.0,15.38,2016
1619-0139398,295.25313,71.90497,0.02159,0.00355,-30.700000762939453,4.800000190734863,0.01032,0.00403,-0.01896,0.00339,1557.0,1493.0,1626.0,15.38,2016
1621-0143697,294.22058,72.13876,0.01697,0.00295,-23.700000762939453,5.099999904632568,0.01146,0.00313,-0.01251,0.00279,4589.0,4000.0,5346.0,15.4,2016
1618-0137577,294.83993,71.89662,0.01544,0.00518,-23.700000762939453,10.399999618530273,0.01045,0.00538,-0.01136,0.005,931.0,905.0,959.0,15.42,2016
1618-0137861,295.43662,71.80671,0.02088,0.00511,-33.900001525878906,7.300000190734863,0.0079,0.00527,-0.01933,0.00509,2083.0,1955.0,2228.0,15.44,2016
1620-0141281,295.77912,72.02788,0.02614,0.0055,-13.199999809265137,6.199999809265137,0.02342,0.00553,-0.01161,0.00536,884.0,865.0,904.0,15.47,2016
1619-0139547,295.62176,71.98082,0.01889,0.00369,-31.799999237060547,5.699999809265137,0.00838,0.00373,-0.01693,0.00368,1362.0,1312.0,1416.0,15.49,2016
1621-0143698,294.22148,72.15162,0.02216,0.00344,-26.899999618530273,4.5,0.01311,0.00361,-0.01786,0.00335,1149.0,1110.0,1192.0,15.49,2016
1619-0139621,295.78226,71.9737,0.01895,0.00625,-16.600000381469727,10.199999809265137,0.01587,0.00629,-0.01035,0.00616,2132.0,2011.0,2269.0,15.5,2016
1619-0139590,295.7169,71.95252,0.00611,0.00637,34.400001525878906,39.099998474121094,0.00221,0.00653,0.0057,0.00635,334.0,331.0,337.0,15.5,2016
1621-0143752,294.31493,72.19735,0.01075,0.00395,-9.899999618530273,11.600000381469727,0.01012,0.00402,-0.00363,0.00344,1854.0,1744.0,1978.0,15.51,2016
1618-0137885,295.50549,71.86762,0.01502,0.0041,-17.200000762939453,8.199999809265137,0.01239,0.00429,-0.00848,0.00366,842.0,824.0,861.0,15.52,2016
1618-0137663,294.9979,71.83445,0.01854,0.00462,-35.79999923706055,7.5,0.00586,0.0048,-0.01759,0.0046,1719.0,1629.0,1819.0,15.54,2016
1619-0139322,295.11526,71.98665,0.0202,0.00365,-28.5,5.300000190734863,0.01101,0.00369,-0.01693,0.00363,2579.0,2410.0,2772.0,15.54,2016
1622-0145598,294.99849,72.25711,0.01278,0.00325,-34.20000076293945,7.599999904632568,0.00472,0.00343,-0.01188,0.00323,2036.0,1911.0,2177.0,15.56,2016
1621-0143869,294.58662,72.1182,0.01412,0.00364,-20.399999618530273,7.699999809265137,0.01068,0.00369,-0.00923,0.00358,939.0,914.0,964.0,15.57,2016
1618-0137847,295.3905,71.84907,0.02338,0.00398,-25.200000762939453,5.0,0.01492,0.00415,-0.018,0.00386,2185.0,2058.0,2327.0,15.58,2016
1621-0144212,295.34816,72.10255,0.02336,0.00557,-25.0,7.099999904632568,0.01503,0.00581,-0.01788,0.00539,1326.0,1280.0,1376.0,15.58,2016
1619-0139555,295.6423,71.94883,0.02341,0.00572,-23.200000762939453,7.300000190734863,0.01614,0.00571,-0.01696,0.00572,764.0,748.0,780.0,15.59,2016
1620-0141231,295.65987,72.04399,0.03444,0.0069,-35.29999923706055,5.900000095367432,0.0114,0.00685,-0.0325,0.00691,3273.0,2974.0,3633.0,15.61,2016
1620-0140933,294.98825,72.02957,0.01946,0.00419,-20.299999237060547,6.400000095367432,0.01477,0.00441,-0.01267,0.00386,1847.0,1740.0,1967.0,15.63,2016
1622-0145257,294.27607,72.2809,0.01194,0.00464,-31.700000762939453,12.399999618530273,0.00533,0.0048,-0.01068,0.0046,1882.0,1759.0,2021.0,15.64,2016
1619-0139465,295.43588,71.95103,0.01972,0.00468,-33.70000076293945,7.099999904632568,0.00759,0.00486,-0.0182,0.00465,785.0,768.0,803.0,15.64,2016
1622-0145145,294.0045,72.22758,0.01636,0.0035,-23.899999618530273,6.300000190734863,0.011,0.0038,-0.01211,0.00323,5947.0,5062.0,7089.0,15.66,2016
1619-0139247,294.96004,71.94894,0.02218,0.00426,-32.099998474121094,5.599999904632568,0.00968,0.00444,-0.01995,0.00422,1624.0,1550.0,1705.0,15.66,2016
1618-0137884,295.50371,71.82833,0.03177,0.00413,-31.799999237060547,3.799999952316284,0.01409,0.0043,-0.02847,0.00408,1591.0,1520.0,1670.0,15.66,2016
1618-0137643,294.95992,71.85053,0.01444,0.00484,-13.899999618530273,10.399999618530273,0.01278,0.0049,-0.00673,0.00462,2155.0,2006.0,2326.0,15.68,2016
1618-0137810,295.31266,71.83521,0.03103,0.00666,-28.5,6.300000190734863,0.01694,0.00696,-0.026,0.00653,2300.0,2039.0,2633.0,15.68,2016
1621-0143734,294.29585,72.18651,0.00835,0.00403,-26.299999237060547,16.299999237060547,0.00507,0.00416,-0.00663,0.00395,744.0,725.0,764.0,15.68,2016
1620-0141004,295.14482,72.03463,0.02728,0.00566,-18.899999618530273,6.099999904632568,0.02155,0.00582,-0.01672,0.00538,1557.0,1479.0,1644.0,15.71,2016
1622-0145489,294.74806,72.24353,0.02319,0.00396,-15.600000381469727,5.0,0.01984,0.00412,-0.012,0.00349,2520.0,2287.0,2803.0,15.72,2016
1619-0139397,295.25128,71.99392,0.01897,0.00544,-24.700000762939453,8.699999809265137,0.01235,0.00555,-0.0144,0.00536,2246.0,2097.0,2416.0,15.72,2016
1623-0141775,294.5678,72.30052,0.02473,0.0042,-19.0,5.0,0.0195,0.00427,-0.01521,0.00408,2164.0,2021.0,2328.0,15.72,2016
1620-0140869,294.86251,72.07257,0.01216,0.00449,-23.799999237060547,11.699999809265137,0.00818,0.00459,-0.00899,0.00441,1383.0,1316.0,1456.0,15.72,2016
1623-0141550,294.11282,72.36443,0.02652,0.00613,-21.0,6.900000095367432,0.01968,0.00623,-0.01777,0.00599,566.0,551.0,582.0,15.72,2016
1621-0143855,294.53319,72.15619,0.02528,0.00405,-26.600000381469727,4.699999809265137,0.01512,0.00418,-0.02026,0.00397,1618.0,1539.0,1706.0,15.73,2016
1621-0143660,294.15461,72.11558,0.01092,0.00381,-21.200000762939453,10.899999618530273,0.00808,0.00397,-0.00735,0.00359,884.0,853.0,918.0,15.74,2016
1618-0137606,294.8851,71.88675,0.0236,0.00658,-12.5,8.399999618530273,0.02139,0.00662,-0.00998,0.00642,2986.0,2654.0,3404.0,15.77,2016
1621-0143663,294.15829,72.15005,0.00643,0.00432,-29.0,25.0,0.00341,0.00448,-0.00545,0.00426,2739.0,2468.0,3072.0,15.78,2016
1618-0137941,295.66092,71.83361,0.01097,0.00438,-41.0,12.800000190734863,0.00151,0.00466,-0.01087,0.00438,678.0,663.0,695.0,15.78,2016
1619-0139469,295.45096,71.91,0.02471,0.00387,-25.700000762939453,4.599999904632568,0.01539,0.00405,-0.01933,0.00375,1965.0,1848.0,2097.0,15.8,2016
1623-0141566,294.14491,72.36915,0.01609,0.00421,-22.399999618530273,7.900000095367432,0.0114,0.00455,-0.01135,0.00384,1383.0,1306.0,1469.0,15.81,2016
1621-0143597,294.03991,72.16985,0.01761,0.0057,-21.799999237060547,10.0,0.01275,0.00606,-0.01215,0.00528,2002.0,1849.0,2181.0,15.81,2016
1619-0139532,295.58339,71.91579,0.01031,0.00418,52.0,13.100000381469727,-0.0025,0.00405,0.01,0.00419,184.0,168.0,202.0,15.84,2016
1621-0143624,294.08176,72.17121,0.02239,0.00629,-13.699999809265137,8.5,0.0199,0.00643,-0.01027,0.00576,1410.0,1329.0,1502.0,15.84,2016
1620-0141158,295.48982,72.00387,0.02147,0.00369,-30.799999237060547,5.0,0.01023,0.00382,-0.01887,0.00365,1221.0,1178.0,1268.0,15.84,2016
1620-0140921,294.96331,72.04692,0.025,0.00411,-23.5,4.800000190734863,0.01708,0.00434,-0.01826,0.0039,498.0,488.0,508.0,15.85,2016
1618-0137745,295.17208,71.85698,0.02999,0.00477,-22.899999618530273,4.599999904632568,0.02092,0.00503,-0.02149,0.00451,1257.0,1201.0,1319.0,15.85,2016
1619-0139554,295.64223,71.931,0.0304,0.00527,-41.400001525878906,5.099999904632568,0.00377,0.00552,-0.03016,0.00526,1050.0,1011.0,1092.0,15.86,2016
1619-0139199,294.83139,71.9399,0.01776,0.00427,-25.600000381469727,7.199999809265137,0.01112,0.00448,-0.01384,0.00412,2573.0,2347.0,2844.0,15.89,2016
1622-0145390,294.53253,72.22432,0.01087,0.00468,-58.0,14.100000381469727,-0.00477,0.0059,-0.00977,0.00434,3702.0,3149.0,4441.0,15.9,2016
1618-0137932,295.64302,71.86122,0.02115,0.00466,-18.399999618530273,6.5,0.01692,0.00481,-0.01269,0.00436,982.0,950.0,1017.0,15.91,2016
1620-0140962,295.05903,72.06209,0.02344,0.00428,-26.100000381469727,5.400000095367432,0.01435,0.00445,-0.01853,0.00418,397.0,391.0,403.0,15.93,2016
1621-0143746,294.3031,72.18019,0.01573,0.00333,-36.099998474121094,6.300000190734863,0.0048,0.00355,-0.01498,0.00331,3589.0,3136.0,4174.0,15.93,2016
1622-0145399,294.55244,72.23634,0.02861,0.00404,28.100000381469727,4.099999904632568,0.01592,0.00454,0.02376,0.00379,2481.0,2249.0,2763.0,15.96,2016
1621-0143863,294.56945,72.12133,0.01382,0.00351,-26.200000762939453,7.599999904632568,0.00843,0.00368,-0.01095,0.00341,3103.0,2789.0,3490.0,15.96,2016
1620-0141153,295.47746,72.05987,0.02816,0.00572,-17.399999618530273,6.0,0.02311,0.00582,-0.01609,0.00551,1184.0,1137.0,1235.0,15.96,2016
1622-0145426,294.6336,72.23852,0.01977,0.00513,-17.299999237060547,7.800000190734863,0.01626,0.00537,-0.01124,0.0046,1842.0,1720.0,1982.0,15.96,2016
1618-0137721,295.11498,71.82353,0.0178,0.0056,-52.29999923706055,9.699999809265137,-0.00451,0.00612,-0.01722,0.00556,2988.0,2609.0,3479.0,15.98,2016
1619-0139437,295.3659,71.94173,0.03847,0.00529,-42.099998474121094,4.0,0.00393,0.0052,-0.03827,0.00529,1122.0,1076.0,1173.0,15.98,2016
1622-0145333,294.42727,72.25716,0.0169,0.00374,-14.800000190734863,6.599999904632568,0.0147,0.00334,-0.00833,0.00478,1502.0,1418.0,1597.0,16.0,2016
1619-0139324,295.1184,71.99435,0.02589,0.00587,-24.700000762939453,6.699999809265137,0.01684,0.00613,-0.01966,0.00567,1746.0,1635.0,1873.0,16.03,2016
1620-0140497,294.18348,72.05173,0.01384,0.00373,-33.5,8.100000381469727,0.00543,0.00389,-0.01273,0.0037,2263.0,2061.0,2506.0,16.04,2016
1622-0145565,294.92087,72.28433,0.0358,0.00564,-15.600000381469727,4.599999904632568,0.0306,0.00585,-0.01857,0.005,2285.0,1923.0,2791.0,16.05,2016
1622-0145444,294.66802,72.21526,0.01362,0.00622,-32.599998474121094,15.199999809265137,0.00573,0.00646,-0.01236,0.00617,2105.0,1942.0,2296.0,16.06,2016
1621-0143666,294.17038,72.16186,0.00615,0.00451,-50.099998474121094,27.700000762939453,-0.0011,0.00482,-0.00605,0.0045,1487.0,1390.0,1597.0,16.06,2016
1618-0137931,295.63986,71.87693,0.01744,0.00428,-24.799999237060547,7.300000190734863,0.01132,0.0045,-0.01327,0.00411,2198.0,2011.0,2422.0,16.08,2016
1619-0139227,294.89985,71.94056,0.01803,0.00474,-21.399999618530273,7.900000095367432,0.01325,0.00487,-0.01223,0.00459,2257.0,2072.0,2476.0,16.08,2016
1618-0137683,295.03392,71.86576,0.02916,0.0058,-17.700000762939453,5.900000095367432,0.02378,0.006,-0.01687,0.00539,3137.0,2224.0,4449.0,16.09,2016
1621-0144183,295.28875,72.10501,0.02739,0.00451,-25.5,4.800000190734863,0.01721,0.00462,-0.0213,0.00443,2488.0,2261.0,2761.0,16.12,2016
1621-0143842,294.50876,72.1059,0.02069,0.0096,-26.100000381469727,15.5,0.01266,0.00933,-0.01636,0.00975,1003.0,954.0,1058.0,16.13,2016
1621-0143873,294.592,72.15561,0.01427,0.00415,-24.899999618530273,8.800000190734863,0.0092,0.00428,-0.01091,0.00405,1267.0,1197.0,1345.0,16.15,2016
1618-0137890,295.53149,71.86532,0.02722,0.00409,-15.600000381469727,4.400000095367432,0.0233,0.00421,-0.01408,0.00374,3979.0,3475.0,4628.0,16.16,2016
1619-0139438,295.36768,71.94671,0.02665,0.00432,-17.899999618530273,4.699999809265137,0.02164,0.0045,-0.01555,0.00395,1440.0,1342.0,1552.0,16.17,2016
1618-0137768,295.21119,71.82285,0.02637,0.00687,-25.299999237060547,7.800000190734863,0.01676,0.00687,-0.02036,0.00687,1954.0,1799.0,2138.0,16.19,2016
1620-0141096,295.33622,72.00669,0.01087,0.0057,-37.099998474121094,18.100000381469727,0.00297,0.00582,-0.01045,0.00569,2263.0,2050.0,2522.0,16.19,2016
1621-0143937,294.73766,72.18018,0.03461,0.00817,-14.0,7.0,0.03056,0.00835,-0.01623,0.00753,3628.0,3146.0,4257.0,16.23,2016
1620-0141131,295.42262,72.05773,0.02141,0.00369,-30.299999237060547,5.0,0.01054,0.0041,-0.01863,0.00355,1705.0,1600.0,1824.0,16.23,2016
